timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-23T07:00:51,codecarbon,b2b63900-b089-4326-9697-f6bebc885955,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,428.5595687110008,0.0041818546638324,9.757930913572765e-06,42.5,49.88140336858205,38.0,0.0050570877826423,0.0060479223383339,0.0045209648131938,0.0156259749341701,Netherlands,NLD,,,,Linux-6.1.123+-x86_64-with-glibc2.35,3.11.13,3.0.2,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA A100-SXM4-40GB,,,83.4760627746582,machine,N,1.0
2025-06-23T07:00:59,codecarbon,b2b63900-b089-4326-9697-f6bebc885955,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,436.58669439799996,0.0042596739054741335,9.756765288845339e-06,42.5,49.974074294864266,38.0,0.00515180307572635,0.006159310760777997,0.0046056415329127146,0.01591675536941706,Netherlands,NLD,,,,Linux-6.1.123+-x86_64-with-glibc2.35,3.11.13,3.0.2,12,Intel(R) Xeon(R) CPU @ 2.20GHz,1,1 x NVIDIA A100-SXM4-40GB,,,83.4760627746582,machine,N,1.0
